,Province_State,Date,Confirmed_Cases
4768,Georgia,2020-04-13,13315
4769,Grand Princess,2020-04-13,103
4770,Guam,2020-04-13,133
4771,Hawaii,2020-04-13,504
4772,Idaho,2020-04-13,1426
4773,Illinois,2020-04-13,22025
4774,Indiana,2020-04-13,8359
4775,Iowa,2020-04-13,1710
4776,Kansas,2020-04-13,1390
4777,Kentucky,2020-04-13,2018
4778,Louisiana,2020-04-13,21016
4779,Maine,2020-04-13,698
4780,Maryland,2020-04-13,8936
4781,Massachusetts,2020-04-13,26867
4782,Michigan,2020-04-13,25635
4783,Minnesota,2020-04-13,1621
4784,Mississippi,2020-04-13,2942
4785,Missouri,2020-04-13,4515
4786,Montana,2020-04-13,394
4787,Nebraska,2020-04-13,814
4788,Nevada,2020-04-13,2990
4789,New Hampshire,2020-04-13,985
4790,New Jersey,2020-04-13,64584
4791,New Mexico,2020-04-13,1262
4792,New York,2020-04-13,195749
4793,North Carolina,2020-04-13,4886
4794,North Dakota,2020-04-13,331
4795,Northern Mariana Islands,2020-04-13,11
4796,Ohio,2020-04-13,6975
4797,Oklahoma,2020-04-13,2069
4798,Oregon,2020-04-13,1584
4799,Pennsylvania,2020-04-13,24292
4800,Puerto Rico,2020-04-13,903
4801,Rhode Island,2020-04-13,2665
4802,South Carolina,2020-04-13,3391
4803,South Dakota,2020-04-13,868
4804,Tennessee,2020-04-13,5610
4805,Texas,2020-04-13,14275
4806,Utah,2020-04-13,2363
4807,Vermont,2020-04-13,748
4808,Virgin Islands,2020-04-13,51
4809,Virginia,2020-04-13,5747
4810,Washington,2020-04-13,10635
4811,West Virginia,2020-04-13,611
4812,Wisconsin,2020-04-13,3428
4813,Wyoming,2020-04-13,275
4814,Alabama,2020-04-14,3953
4815,Alaska,2020-04-14,285
4816,American Samoa,2020-04-14,0
4817,Arizona,2020-04-14,3809
4818,Arkansas,2020-04-14,1498
4819,California,2020-04-14,25356
4820,Colorado,2020-04-14,7950
4821,Connecticut,2020-04-14,13989
4822,Delaware,2020-04-14,1926
4823,Diamond Princess,2020-04-14,49
4824,District of Columbia,2020-04-14,2058
4825,Florida,2020-04-14,21628
4826,Georgia,2020-04-14,14578
4827,Grand Princess,2020-04-14,103
4828,Guam,2020-04-14,133
4829,Hawaii,2020-04-14,511
4830,Idaho,2020-04-14,1464
4831,Illinois,2020-04-14,23248
4832,Indiana,2020-04-14,8527
4833,Iowa,2020-04-14,1899
4834,Kansas,2020-04-14,1441
4835,Kentucky,2020-04-14,2048
4836,Louisiana,2020-04-14,21518
4837,Maine,2020-04-14,735
4838,Maryland,2020-04-14,9472
4839,Massachusetts,2020-04-14,28164
4840,Michigan,2020-04-14,27001
4841,Minnesota,2020-04-14,1695
4842,Mississippi,2020-04-14,3087
4843,Missouri,2020-04-14,4746
4844,Montana,2020-04-14,399
4845,Nebraska,2020-04-14,897
4846,Nevada,2020-04-14,3134
4847,New Hampshire,2020-04-14,922
4848,New Jersey,2020-04-14,68824
4849,New Mexico,2020-04-14,1345
4850,New York,2020-04-14,203020
4851,North Carolina,2020-04-14,5113
4852,North Dakota,2020-04-14,341
4853,Northern Mariana Islands,2020-04-14,11
4854,Ohio,2020-04-14,7285
4855,Oklahoma,2020-04-14,2184
4856,Oregon,2020-04-14,1633
4857,Pennsylvania,2020-04-14,25465
4858,Puerto Rico,2020-04-14,923
4859,Rhode Island,2020-04-14,3251
4860,South Carolina,2020-04-14,3553
4861,South Dakota,2020-04-14,988
4862,Tennessee,2020-04-14,5827
4863,Texas,2020-04-14,15006
4864,Utah,2020-04-14,2417
4865,Vermont,2020-04-14,752
4866,Virgin Islands,2020-04-14,51
4867,Virginia,2020-04-14,6182
4868,Washington,2020-04-14,10799
4869,West Virginia,2020-04-14,640
4870,Wisconsin,2020-04-14,3555
4871,Wyoming,2020-04-14,282
4872,Alabama,2020-04-15,4075
4873,Alaska,2020-04-15,293
4874,American Samoa,2020-04-15,0
4875,Arizona,2020-04-15,3964
4876,Arkansas,2020-04-15,1569
4877,California,2020-04-15,26686
4878,Colorado,2020-04-15,7956
4879,Connecticut,2020-04-15,14755
4880,Delaware,2020-04-15,2014
4881,Diamond Princess,2020-04-15,49
4882,District of Columbia,2020-04-15,2197
4883,Florida,2020-04-15,22511
4884,Georgia,2020-04-15,14987
4885,Grand Princess,2020-04-15,103
4886,Guam,2020-04-15,135
4887,Hawaii,2020-04-15,524
4888,Idaho,2020-04-15,1473
4889,Illinois,2020-04-15,24593
4890,Indiana,2020-04-15,8960
4891,Iowa,2020-04-15,1995
4892,Kansas,2020-04-15,1504
4893,Kentucky,2020-04-15,2210
4894,Louisiana,2020-04-15,21951
4895,Maine,2020-04-15,770
4896,Maryland,2020-04-15,10032
4897,Massachusetts,2020-04-15,29918
4898,Michigan,2020-04-15,28059
4899,Minnesota,2020-04-15,1809
4900,Mississippi,2020-04-15,3360
4901,Missouri,2020-04-15,4791
4902,Montana,2020-04-15,404
4903,Nebraska,2020-04-15,901
4904,Nevada,2020-04-15,3211
4905,New Hampshire,2020-04-15,1139
4906,New Jersey,2020-04-15,71030
4907,New Mexico,2020-04-15,1484
4908,New York,2020-04-15,214454
4909,North Carolina,2020-04-15,5340
4910,North Dakota,2020-04-15,365
4911,Northern Mariana Islands,2020-04-15,13
4912,Ohio,2020-04-15,7794
4913,Oklahoma,2020-04-15,2263
4914,Oregon,2020-04-15,1663
4915,Pennsylvania,2020-04-15,26753
4916,Puerto Rico,2020-04-15,974
4917,Rhode Island,2020-04-15,3251
4918,South Carolina,2020-04-15,3656
4919,South Dakota,2020-04-15,1168
4920,Tennessee,2020-04-15,5827
4921,Texas,2020-04-15,15907
4922,Utah,2020-04-15,2548
4923,Vermont,2020-04-15,759
4924,Virgin Islands,2020-04-15,51
4925,Virginia,2020-04-15,6500
4926,Washington,2020-04-15,10942
4927,West Virginia,2020-04-15,702
4928,Wisconsin,2020-04-15,3721
4929,Wyoming,2020-04-15,287
4930,Alabama,2020-04-16,4345
4931,Alaska,2020-04-16,300
4932,American Samoa,2020-04-16,0
4933,Arizona,2020-04-16,4237
4934,Arkansas,2020-04-16,1620
4935,California,2020-04-16,27677
4936,Colorado,2020-04-16,8286
4937,Connecticut,2020-04-16,15884
4938,Delaware,2020-04-16,2070
4939,Diamond Princess,2020-04-16,49
4940,District of Columbia,2020-04-16,2350
4941,Florida,2020-04-16,23343
4942,Georgia,2020-04-16,15669
4943,Grand Princess,2020-04-16,103
4944,Guam,2020-04-16,135
4945,Hawaii,2020-04-16,530
4946,Idaho,2020-04-16,1587
4947,Illinois,2020-04-16,25734
4948,Indiana,2020-04-16,9542
4949,Iowa,2020-04-16,2141
4950,Kansas,2020-04-16,1615
4951,Kentucky,2020-04-16,2435
4952,Louisiana,2020-04-16,22532
4953,Maine,2020-04-16,796
4954,Maryland,2020-04-16,10784
4955,Massachusetts,2020-04-16,32181
4956,Michigan,2020-04-16,28809
4957,Minnesota,2020-04-16,1809
4958,Mississippi,2020-04-16,3624
4959,Missouri,2020-04-16,5174
4960,Montana,2020-04-16,415
4961,Nebraska,2020-04-16,952
4962,Nevada,2020-04-16,3214
4963,New Hampshire,2020-04-16,1139
4964,New Jersey,2020-04-16,75317
4965,New Mexico,2020-04-16,1484
4966,New York,2020-04-16,223691
4967,North Carolina,2020-04-16,5639
4968,North Dakota,2020-04-16,393
4969,Northern Mariana Islands,2020-04-16,13
4970,Ohio,2020-04-16,8414
4971,Oklahoma,2020-04-16,2357
4972,Oregon,2020-04-16,1736
4973,Pennsylvania,2020-04-16,28258
4974,Puerto Rico,2020-04-16,1043
4975,Rhode Island,2020-04-16,3529
4976,South Carolina,2020-04-16,3931
4977,South Dakota,2020-04-16,1311
4978,Tennessee,2020-04-16,6166
4979,Texas,2020-04-16,16876
4980,Utah,2020-04-16,2683
4981,Vermont,2020-04-16,774
4982,Virgin Islands,2020-04-16,51
4983,Virginia,2020-04-16,6889
4984,Washington,2020-04-16,11057
4985,West Virginia,2020-04-16,728
4986,Wisconsin,2020-04-16,3875
4987,Wyoming,2020-04-16,296
4988,Alabama,2020-04-17,4571
4989,Alaska,2020-04-17,309
4990,American Samoa,2020-04-17,0
4991,Arizona,2020-04-17,4511
4992,Arkansas,2020-04-17,1695
4993,California,2020-04-17,29157
4994,Colorado,2020-04-17,8691
4995,Connecticut,2020-04-17,16809
4996,Delaware,2020-04-17,2317
4997,Diamond Princess,2020-04-17,49
4998,District of Columbia,2020-04-17,2476
4999,Florida,2020-04-17,24759
5000,Georgia,2020-04-17,17194
5001,Grand Princess,2020-04-17,103
5002,Guam,2020-04-17,136
5003,Hawaii,2020-04-17,541
5004,Idaho,2020-04-17,1609
5005,Illinois,2020-04-17,27578
5006,Indiana,2020-04-17,10154
5007,Iowa,2020-04-17,2332
5008,Kansas,2020-04-17,1730
5009,Kentucky,2020-04-17,2522
5010,Louisiana,2020-04-17,23118
5011,Maine,2020-04-17,827
5012,Maryland,2020-04-17,11572
5013,Massachusetts,2020-04-17,34402
5014,Michigan,2020-04-17,30023
5015,Minnesota,2020-04-17,2070
5016,Mississippi,2020-04-17,3793
5017,Missouri,2020-04-17,5371
5018,Montana,2020-04-17,422
5019,Nebraska,2020-04-17,1066
5020,Nevada,2020-04-17,3524
5021,New Hampshire,2020-04-17,1287
5022,New Jersey,2020-04-17,78467
5023,New Mexico,2020-04-17,1597
5024,New York,2020-04-17,230597
5025,North Carolina,2020-04-17,6045
5026,North Dakota,2020-04-17,393
5027,Northern Mariana Islands,2020-04-17,13
5028,Ohio,2020-04-17,9107
5029,Oklahoma,2020-04-17,2465
5030,Oregon,2020-04-17,1785
5031,Pennsylvania,2020-04-17,29888
5032,Puerto Rico,2020-04-17,1068
5033,Rhode Island,2020-04-17,4177
5034,South Carolina,2020-04-17,4099
5035,South Dakota,2020-04-17,1411
5036,Tennessee,2020-04-17,6263
5037,Texas,2020-04-17,17849
5038,Utah,2020-04-17,2793
5039,Vermont,2020-04-17,779
5040,Virgin Islands,2020-04-17,51
5041,Virginia,2020-04-17,7491
5042,Washington,2020-04-17,11517
5043,West Virginia,2020-04-17,775
5044,Wisconsin,2020-04-17,4053
5045,Wyoming,2020-04-17,305
5046,Alabama,2020-04-18,4712
5047,Alaska,2020-04-18,314
5048,American Samoa,2020-04-18,0
5049,Arizona,2020-04-18,4724
5050,Arkansas,2020-04-18,1744
5051,California,2020-04-18,30491
5052,Colorado,2020-04-18,9047
5053,Connecticut,2020-04-18,17550
5054,Delaware,2020-04-18,2538
5055,Diamond Princess,2020-04-18,49
5056,District of Columbia,2020-04-18,2666
5057,Florida,2020-04-18,25492
5058,Georgia,2020-04-18,17669
5059,Grand Princess,2020-04-18,103
5060,Guam,2020-04-18,136
5061,Hawaii,2020-04-18,574
5062,Idaho,2020-04-18,1655
5063,Illinois,2020-04-18,29160
5064,Indiana,2020-04-18,10641
5065,Iowa,2020-04-18,2513
5066,Kansas,2020-04-18,1821
5067,Kentucky,2020-04-18,2707
5068,Louisiana,2020-04-18,23580
5069,Maine,2020-04-18,847
5070,Maryland,2020-04-18,12326
5071,Massachusetts,2020-04-18,36372
5072,Michigan,2020-04-18,30791
5073,Minnesota,2020-04-18,2209
5074,Mississippi,2020-04-18,3974
5075,Missouri,2020-04-18,5579
5076,Montana,2020-04-18,426
5077,Nebraska,2020-04-18,1249
5078,Nevada,2020-04-18,3626
5079,New Hampshire,2020-04-18,1342
5080,New Jersey,2020-04-18,81420
5081,New Mexico,2020-04-18,1798
5082,New York,2020-04-18,237474
5083,North Carolina,2020-04-18,6328
5084,North Dakota,2020-04-18,528
5085,Northern Mariana Islands,2020-04-18,14
5086,Ohio,2020-04-18,10222
5087,Oklahoma,2020-04-18,2465
5088,Oregon,2020-04-18,1844
5089,Pennsylvania,2020-04-18,31652
5090,Puerto Rico,2020-04-18,1118
5091,Rhode Island,2020-04-18,4491
5092,South Carolina,2020-04-18,4248
5093,South Dakota,2020-04-18,1542
5094,Tennessee,2020-04-18,6589
5095,Texas,2020-04-18,18704
5096,Utah,2020-04-18,2917
5097,Vermont,2020-04-18,803
5098,Virgin Islands,2020-04-18,53
5099,Virginia,2020-04-18,8053
5100,Washington,2020-04-18,11776
5101,West Virginia,2020-04-18,785
5102,Wisconsin,2020-04-18,4199
5103,Wyoming,2020-04-18,309
5104,Alabama,2020-04-19,4888
5105,Alaska,2020-04-19,319
5106,American Samoa,2020-04-19,0
5107,Arizona,2020-04-19,4933
5108,Arkansas,2020-04-19,1781
5109,California,2020-04-19,31431
5110,Colorado,2020-04-19,9730
5111,Connecticut,2020-04-19,17962
5112,Delaware,2020-04-19,2538
5113,Diamond Princess,2020-04-19,49
5114,District of Columbia,2020-04-19,2793
5115,Florida,2020-04-19,26314
5116,Georgia,2020-04-19,18301
5117,Grand Princess,2020-04-19,103
5118,Guam,2020-04-19,136
5119,Hawaii,2020-04-19,580
5120,Idaho,2020-04-19,1668
5121,Illinois,2020-04-19,30357
5122,Indiana,2020-04-19,11211
5123,Iowa,2020-04-19,2902
5124,Kansas,2020-04-19,1905
5125,Kentucky,2020-04-19,2960
5126,Louisiana,2020-04-19,23928
5127,Maine,2020-04-19,867
5128,Maryland,2020-04-19,12847
5129,Massachusetts,2020-04-19,38077
5130,Michigan,2020-04-19,31424
5131,Minnesota,2020-04-19,2356
5132,Mississippi,2020-04-19,4274
5133,Missouri,2020-04-19,5743
5134,Montana,2020-04-19,433
5135,Nebraska,2020-04-19,1474
5136,Nevada,2020-04-19,3728
5137,New Hampshire,2020-04-19,1390
5138,New Jersey,2020-04-19,85301
5139,New Mexico,2020-04-19,1845
5140,New York,2020-04-19,243382
5141,North Carolina,2020-04-19,6601
5142,North Dakota,2020-04-19,585
5143,Northern Mariana Islands,2020-04-19,14
5144,Ohio,2020-04-19,11602
5145,Oklahoma,2020-04-19,2567
5146,Oregon,2020-04-19,1910
5147,Pennsylvania,2020-04-19,32902
5148,Puerto Rico,2020-04-19,1213
5149,Rhode Island,2020-04-19,4706
5150,South Carolina,2020-04-19,4377
5151,South Dakota,2020-04-19,1635
5152,Tennessee,2020-04-19,7070
5153,Texas,2020-04-19,19260
5154,Utah,2020-04-19,3069
5155,Vermont,2020-04-19,813
5156,Virgin Islands,2020-04-19,53
5157,Virginia,2020-04-19,8542
5158,Washington,2020-04-19,11978
5159,West Virginia,2020-04-19,890
5160,Wisconsin,2020-04-19,4346
5161,Wyoming,2020-04-19,313
5162,Alabama,2020-04-20,5079
5163,Alaska,2020-04-20,321
5164,American Samoa,2020-04-20,0
5165,Arizona,2020-04-20,5068
5166,Arkansas,2020-04-20,1973
5167,California,2020-04-20,33686
5168,Colorado,2020-04-20,9730
5169,Connecticut,2020-04-20,19815
5170,Delaware,2020-04-20,2745
5171,Diamond Princess,2020-04-20,49
5172,District of Columbia,2020-04-20,2927
5173,Florida,2020-04-20,27059
5174,Georgia,2020-04-20,19407
5175,Grand Princess,2020-04-20,103
5176,Guam,2020-04-20,136
5177,Hawaii,2020-04-20,584
5178,Idaho,2020-04-20,1672
5179,Illinois,2020-04-20,31513
5180,Indiana,2020-04-20,11688
5181,Iowa,2020-04-20,3159
5182,Kansas,2020-04-20,2048
5183,Kentucky,2020-04-20,3050
5184,Louisiana,2020-04-20,24523
5185,Maine,2020-04-20,875
5186,Maryland,2020-04-20,13684
5187,Massachusetts,2020-04-20,38077
5188,Michigan,2020-04-20,32000
5189,Minnesota,2020-04-20,2470
5190,Mississippi,2020-04-20,4512
5191,Missouri,2020-04-20,5890
5192,Montana,2020-04-20,433
5193,Nebraska,2020-04-20,1648
5194,Nevada,2020-04-20,3830
5195,New Hampshire,2020-04-20,1447
5196,New Jersey,2020-04-20,88722
5197,New Mexico,2020-04-20,1971
5198,New York,2020-04-20,248416
5199,North Carolina,2020-04-20,6895
5200,North Dakota,2020-04-20,627
5201,Northern Mariana Islands,2020-04-20,14
5202,Ohio,2020-04-20,12919
5203,Oklahoma,2020-04-20,2680
5204,Oregon,2020-04-20,1957
5205,Pennsylvania,2020-04-20,33914
5206,Puerto Rico,2020-04-20,1252
5207,Rhode Island,2020-04-20,5090
5208,South Carolina,2020-04-20,4446
5209,South Dakota,2020-04-20,1685
5210,Tennessee,2020-04-20,7238
5211,Texas,2020-04-20,19751
5212,Utah,2020-04-20,3213
5213,Vermont,2020-04-20,816
5214,Virgin Islands,2020-04-20,53
5215,Virginia,2020-04-20,8990
5216,Washington,2020-04-20,12114
5217,West Virginia,2020-04-20,902
5218,Wisconsin,2020-04-20,4499
5219,Wyoming,2020-04-20,317
5220,Alabama,2020-04-21,5317
5221,Alaska,2020-04-21,329
5222,American Samoa,2020-04-21,0
5223,Arizona,2020-04-21,5256
5224,Arkansas,2020-04-21,1990
5225,California,2020-04-21,35465
5226,Colorado,2020-04-21,10473
5227,Connecticut,2020-04-21,20360
5228,Delaware,2020-04-21,2931
5229,Diamond Princess,2020-04-21,49
5230,District of Columbia,2020-04-21,3098
5231,Florida,2020-04-21,27869
5232,Georgia,2020-04-21,19881
5233,Grand Princess,2020-04-21,103
5234,Guam,2020-04-21,136
5235,Hawaii,2020-04-21,586
5236,Idaho,2020-04-21,1736
5237,Illinois,2020-04-21,33059
5238,Indiana,2020-04-21,12097
5239,Iowa,2020-04-21,3641
5240,Kansas,2020-04-21,2164
5241,Kentucky,2020-04-21,3204
5242,Louisiana,2020-04-21,24854
5243,Maine,2020-04-21,888
5244,Maryland,2020-04-21,14193
5245,Massachusetts,2020-04-21,41199
5246,Michigan,2020-04-21,32667
5247,Minnesota,2020-04-21,2567
5248,Mississippi,2020-04-21,4716
5249,Missouri,2020-04-21,6066
5250,Montana,2020-04-21,437
5251,Nebraska,2020-04-21,1685
5252,Nevada,2020-04-21,3937
5253,New Hampshire,2020-04-21,1490
5254,New Jersey,2020-04-21,92387
5255,New Mexico,2020-04-21,1971
5256,New York,2020-04-21,253519
5257,North Carolina,2020-04-21,7134
5258,North Dakota,2020-04-21,644
5259,Northern Mariana Islands,2020-04-21,14
5260,Ohio,2020-04-21,13725
5261,Oklahoma,2020-04-21,2807
5262,Oregon,2020-04-21,2004
5263,Pennsylvania,2020-04-21,35249
5264,Puerto Rico,2020-04-21,1298
5265,Rhode Island,2020-04-21,5500
5266,South Carolina,2020-04-21,4439
5267,South Dakota,2020-04-21,1755
5268,Tennessee,2020-04-21,7394
5269,Texas,2020-04-21,20574
5270,Utah,2020-04-21,3297
5271,Vermont,2020-04-21,818
5272,Virgin Islands,2020-04-21,53
5273,Virginia,2020-04-21,9630
5274,Washington,2020-04-21,12392
5275,West Virginia,2020-04-21,908
5276,Wisconsin,2020-04-21,4625
5277,Wyoming,2020-04-21,443
5278,Alabama,2020-04-22,5593
5279,Alaska,2020-04-22,335
5280,American Samoa,2020-04-22,0
5281,Arizona,2020-04-22,5473
5282,Arkansas,2020-04-22,2276
5283,California,2020-04-22,37344
5284,Colorado,2020-04-22,10891
5285,Connecticut,2020-04-22,22469
5286,Delaware,2020-04-22,3200
5287,Diamond Princess,2020-04-22,49
5288,District of Columbia,2020-04-22,3206
5289,Florida,2020-04-22,28309
5290,Georgia,2020-04-22,21214
5291,Grand Princess,2020-04-22,103
5292,Guam,2020-04-22,136
5293,Hawaii,2020-04-22,592
5294,Idaho,2020-04-22,1766
5295,Illinois,2020-04-22,35107
5296,Indiana,2020-04-22,12438
5297,Iowa,2020-04-22,3748
5298,Kansas,2020-04-22,2331
5299,Kentucky,2020-04-22,3378
5300,Louisiana,2020-04-22,25258
5301,Maine,2020-04-22,907
5302,Maryland,2020-04-22,14775
5303,Massachusetts,2020-04-22,42944
5304,Michigan,2020-04-22,33966
5305,Minnesota,2020-04-22,2722
5306,Mississippi,2020-04-22,4894
5307,Missouri,2020-04-22,6277
5308,Montana,2020-04-22,439
5309,Nebraska,2020-04-22,1813
5310,Nevada,2020-04-22,4081
5311,New Hampshire,2020-04-22,1588
5312,New Jersey,2020-04-22,95914
5313,New Mexico,2020-04-22,2210
5314,New York,2020-04-22,258222
5315,North Carolina,2020-04-22,7495
5316,North Dakota,2020-04-22,679
5317,Northern Mariana Islands,2020-04-22,14
5318,Ohio,2020-04-22,14117
5319,Oklahoma,2020-04-22,2894
5320,Oregon,2020-04-22,2059
5321,Pennsylvania,2020-04-22,36082
5322,Puerto Rico,2020-04-22,1252
5323,Rhode Island,2020-04-22,5841
5324,South Carolina,2020-04-22,4761
5325,South Dakota,2020-04-22,1858
5326,Tennessee,2020-04-22,7394
5327,Texas,2020-04-22,21321
5328,Utah,2020-04-22,3445
5329,Vermont,2020-04-22,823
5330,Virgin Islands,2020-04-22,54
5331,Virginia,2020-04-22,10266
5332,Washington,2020-04-22,12596
5333,West Virginia,2020-04-22,939
5334,Wisconsin,2020-04-22,4845
5335,Wyoming,2020-04-22,447
5336,Alabama,2020-04-23,5832
5337,Alaska,2020-04-23,337
5338,American Samoa,2020-04-23,0
5339,Arizona,2020-04-23,5772
5340,Arkansas,2020-04-23,2599
5341,California,2020-04-23,39561
5342,Colorado,2020-04-23,11278
5343,Connecticut,2020-04-23,23100
5344,Delaware,2020-04-23,3308
5345,Diamond Princess,2020-04-23,49
5346,District of Columbia,2020-04-23,3361
5347,Florida,2020-04-23,29648
5348,Georgia,2020-04-23,21883
5349,Grand Princess,2020-04-23,103
5350,Guam,2020-04-23,139
5351,Hawaii,2020-04-23,596
5352,Idaho,2020-04-23,1836
5353,Illinois,2020-04-23,36937
5354,Indiana,2020-04-23,13039
5355,Iowa,2020-04-23,3924
5356,Kansas,2020-04-23,2721
5357,Kentucky,2020-04-23,3479
5358,Louisiana,2020-04-23,25739
5359,Maine,2020-04-23,937
5360,Maryland,2020-04-23,15737
5361,Massachusetts,2020-04-23,46023
5362,Michigan,2020-04-23,35296
5363,Minnesota,2020-04-23,2942
5364,Mississippi,2020-04-23,5153
5365,Missouri,2020-04-23,6506
5366,Montana,2020-04-23,442
5367,Nebraska,2020-04-23,2202
5368,Nevada,2020-04-23,4208
5369,New Hampshire,2020-04-23,1670
5370,New Jersey,2020-04-23,100025
5371,New Mexico,2020-04-23,2379
5372,New York,2020-04-23,263460
5373,North Carolina,2020-04-23,7820
5374,North Dakota,2020-04-23,709
5375,Northern Mariana Islands,2020-04-23,14
5376,Ohio,2020-04-23,14694
5377,Oklahoma,2020-04-23,3017
5378,Oregon,2020-04-23,2127
5379,Pennsylvania,2020-04-23,38379
5380,Puerto Rico,2020-04-23,1416
5381,Rhode Island,2020-04-23,6256
5382,South Carolina,2020-04-23,4917
5383,South Dakota,2020-04-23,1956
5384,Tennessee,2020-04-23,8266
5385,Texas,2020-04-23,22650
5386,Utah,2020-04-23,3612
5387,Vermont,2020-04-23,825
5388,Virgin Islands,2020-04-23,54
5389,Virginia,2020-04-23,10998
5390,Washington,2020-04-23,12753
5391,West Virginia,2020-04-23,981
5392,Wisconsin,2020-04-23,5052
5393,Wyoming,2020-04-23,453
5394,Alabama,2020-04-24,6026
5395,Alaska,2020-04-24,339
5396,American Samoa,2020-04-24,0
5397,Arizona,2020-04-24,6045
5398,Arkansas,2020-04-24,2810
5399,California,2020-04-24,41355
5400,Colorado,2020-04-24,12256
5401,Connecticut,2020-04-24,23936
5402,Delaware,2020-04-24,3442
5403,Diamond Princess,2020-04-24,49
5404,District of Columbia,2020-04-24,3528
5405,Florida,2020-04-24,30533
5406,Georgia,2020-04-24,22491
5407,Grand Princess,2020-04-24,103
5408,Guam,2020-04-24,141
5409,Hawaii,2020-04-24,601
5410,Idaho,2020-04-24,1870
5411,Illinois,2020-04-24,39658
5412,Indiana,2020-04-24,13681
5413,Iowa,2020-04-24,4445
5414,Kansas,2020-04-24,2959
5415,Kentucky,2020-04-24,3779
5416,Louisiana,2020-04-24,26140
5417,Maine,2020-04-24,965
5418,Maryland,2020-04-24,16616
5419,Massachusetts,2020-04-24,50969
5420,Michigan,2020-04-24,36666
5421,Minnesota,2020-04-24,3185
5422,Mississippi,2020-04-24,5434
5423,Missouri,2020-04-24,6788
5424,Montana,2020-04-24,444
5425,Nebraska,2020-04-24,2424
5426,Nevada,2020-04-24,4398
5427,New Hampshire,2020-04-24,1720
5428,New Jersey,2020-04-24,102196
5429,New Mexico,2020-04-24,2521
5430,New York,2020-04-24,271590
5431,North Carolina,2020-04-24,8290
5432,North Dakota,2020-04-24,748
5433,Northern Mariana Islands,2020-04-24,14
5434,Ohio,2020-04-24,15169
5435,Oklahoma,2020-04-24,3121
5436,Oregon,2020-04-24,2177
5437,Pennsylvania,2020-04-24,40208
5438,Puerto Rico,2020-04-24,1276
5439,Rhode Island,2020-04-24,6699
5440,South Carolina,2020-04-24,5070
5441,South Dakota,2020-04-24,2040
5442,Tennessee,2020-04-24,8728
5443,Texas,2020-04-24,23642
5444,Utah,2020-04-24,3782
5445,Vermont,2020-04-24,827
5446,Virgin Islands,2020-04-24,54
5447,Virginia,2020-04-24,11594
5448,Washington,2020-04-24,12977
5449,West Virginia,2020-04-24,1010
5450,Wisconsin,2020-04-24,5356
5451,Wyoming,2020-04-24,473
5452,Alabama,2020-04-25,6026
5453,Alaska,2020-04-25,339
5454,American Samoa,2020-04-25,0
5455,Arizona,2020-04-25,6286
5456,Arkansas,2020-04-25,2911
5457,California,2020-04-25,42368
5458,Colorado,2020-04-25,12968
5459,Connecticut,2020-04-25,24583
5460,Delaware,2020-04-25,3576
5461,Diamond Princess,2020-04-25,49
5462,District of Columbia,2020-04-25,3699
5463,Florida,2020-04-25,30839
5464,Georgia,2020-04-25,23222
5465,Grand Princess,2020-04-25,103
5466,Guam,2020-04-25,141
5467,Hawaii,2020-04-25,605
5468,Idaho,2020-04-25,1887
5469,Illinois,2020-04-25,41777
5470,Indiana,2020-04-25,14399
5471,Iowa,2020-04-25,5092
5472,Kansas,2020-04-25,3135
5473,Kentucky,2020-04-25,3915
5474,Louisiana,2020-04-25,26512
5475,Maine,2020-04-25,965
5476,Maryland,2020-04-25,17766
5477,Massachusetts,2020-04-25,53348
5478,Michigan,2020-04-25,37074
5479,Minnesota,2020-04-25,3446
5480,Mississippi,2020-04-25,5718
5481,Missouri,2020-04-25,6935
5482,Montana,2020-04-25,445
5483,Nebraska,2020-04-25,2719
5484,Nevada,2020-04-25,4539
5485,New Hampshire,2020-04-25,1797
5486,New Jersey,2020-04-25,105498
5487,New Mexico,2020-04-25,2660
5488,New York,2020-04-25,282143
5489,North Carolina,2020-04-25,8768
5490,North Dakota,2020-04-25,803
5491,Northern Mariana Islands,2020-04-25,14
5492,Ohio,2020-04-25,15587
5493,Oklahoma,2020-04-25,3194
5494,Oregon,2020-04-25,2253
5495,Pennsylvania,2020-04-25,41153
5496,Puerto Rico,2020-04-25,1307
5497,Rhode Island,2020-04-25,7129
5498,South Carolina,2020-04-25,5253
5499,South Dakota,2020-04-25,2147
5500,Tennessee,2020-04-25,9189
5501,Texas,2020-04-25,24153
5502,Utah,2020-04-25,3948
5503,Vermont,2020-04-25,843
5504,Virgin Islands,2020-04-25,55
5505,Virginia,2020-04-25,12366
5506,Washington,2020-04-25,13319
5507,West Virginia,2020-04-25,1010
5508,Wisconsin,2020-04-25,5687
5509,Wyoming,2020-04-25,491
5510,Alabama,2020-04-26,6421
5511,Alaska,2020-04-26,340
5512,American Samoa,2020-04-26,0
5513,Arizona,2020-04-26,6534
5514,Arkansas,2020-04-26,3001
5515,California,2020-04-26,43558
5516,Colorado,2020-04-26,13441
5517,Connecticut,2020-04-26,25269
5518,Delaware,2020-04-26,4034
5519,Diamond Princess,2020-04-26,49
5520,District of Columbia,2020-04-26,3841
5521,Florida,2020-04-26,31532
5522,Georgia,2020-04-26,23486
5523,Grand Princess,2020-04-26,103
5524,Guam,2020-04-26,141
5525,Hawaii,2020-04-26,606
5526,Idaho,2020-04-26,1897
